time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
49.465,-0.165745303695436,0.0603352229366532,-0.00497161179855841,-0.119022595326862,-0.099294804471132,0.0726226355325748,-0.0913063873608634,-0.0154771535473446,-0.00118200383441047,-0.0587425597593913,-0.136500812896187,0.0399986765474991
49.47,-0.165975977833869,0.0599544418253402,-0.00498314945697444,-0.119037505824211,-0.0992127579737556,0.0725109295752707,-0.0916205511143156,-0.0152013268186572,-0.00112077952284334,-0.0587508434991683,-0.136198844600246,0.0399310116475741
49.475,-0.166202141483253,0.0595809415881066,-0.00499572828575412,-0.119083256501604,-0.0991300639989468,0.0724059168001198,-0.0918981164873304,-0.0148942014227457,-0.00105595788253519,-0.0587295445875223,-0.135913642413288,0.0398598300609511
49.48,-0.166434950688577,0.0592214209525173,-0.00501007893623287,-0.119165581181282,-0.099044001318252,0.0723091183321932,-0.0921394563752689,-0.0145611796640686,-0.000988576596233647,-0.0586824468282542,-0.135642003168038,0.0397839553698306
49.485,-0.166684548273989,0.0588826553709026,-0.0050269172878382,-0.119289133073236,-0.0989520823571321,0.0722219904202369,-0.0923457923667356,-0.0142083665690752,-0.000919748921132661,-0.0586137153871475,-0.135380741602644,0.0397023799929719
49.49,-0.166959813875211,0.0585713227517387,-0.00504691981195341,-0.11945739266147,-0.098852123625494,0.0721458990792918,-0.0925191548828059,-0.0138423965204355,-0.000850641155913173,-0.0585277910134679,-0.135126768587909,0.0396142907025152
49.495,-0.1672681615541,0.0582938341942152,-0.00507069944267666,-0.119672608000538,-0.098742310703151,0.0720820940078976,-0.0926623131737871,-0.0134702480130668,-0.000782448228023236,-0.0584292729006341,-0.134877166449916,0.0395190892394758
49.5,-0.167615390005881,0.0580561747366209,-0.00509878269129386,-0.119935768489483,-0.0986212545295878,0.0720316821332841,-0.0927786764632695,-0.0130990531402322,-0.000716367932453875,-0.0583227929331646,-0.134629259621078,0.0394164075262512
49.505,-0.168005588408942,0.0578637582239219,-0.0051315887122093,-0.120246612117925,-0.0984880361460284,0.0719956013195859,-0.0928721688869696,-0.012735908424326,-0.000653574406606558,-0.0582128845681461,-0.134380678969127,0.0393061171430282
49.51,-0.168441098943067,0.0577212994228509,-0.00516941097725469,-0.120603665133761,-0.0983422375701482,0.0719745949456059,-0.092947082126181,-0.0123876932908956,-0.000595191468004973,-0.0581038500042534,-0.134129418324416,0.0391883329161236
49.515,-0.168922534991115,0.0576327055367736,-0.00521240214432561,-0.121004312099948,-0.0981839571186254,0.071969188201881,-0.0930079107298553,-0.0120609018823743,-0.000542266470097078,-0.0579996295780565,-0.133873881937019,0.039063410646426
49.52,-0.16944885212539,0.0576009883597474,-0.00526056261758546,-0.12144489342653,-0.0980138081948815,0.0719796670551152,-0.0930591760093104,-0.0117614930727996,-0.000495745343888696,-0.0579036774778963,-0.133612921830475,0.0389319391723883
49.525,-0.170017467247813,0.0576281975069013,-0.0053137331931406,-0.121920826719068,-0.0978329012919543,0.072006060868578,-0.0931052450380055,-0.0114947625391876,-0.00045644948770871,-0.0578188478676152,-0.13334586426485,0.0387947271046782
49.53,-0.170624419779135,0.0577153744974429,-0.0053715920697507,-0.122426747705821,-0.0976428096873239,0.0720481296427165,-0.0931501516704481,-0.0112652396357175,-0.000425055142710912,-0.0577472953615837,-0.133072524768209,0.0386527846834821
49.535,-0.171264567636178,0.0578625269622609,-0.00543365638271928,-0.122956666113244,-0.0974455199940078,0.0721053567504459,-0.0931974265987126,-0.0110766106687582,-0.000402075847239992,-0.0576903934940355,-0.132793211438804,0.0385073012945153
49.54,-0.171931809933906,0.0580686219015779,-0.00549928829458151,-0.12350413166015,-0.0972433693505304,0.0721769478920551,-0.0932499432973094,-0.0109316690446775,-0.000387848499276271,-0.0576486743943027,-0.132508716460903,0.038359619240292
